id,source,sourceEquipment
f479d2d7326b5eb5effe38c5ae27495b,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Zestaw głośnomówiący"",""Gniazdo USB"",""System nawigacji satelitarnej"",""System nagłośnienia""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Kontrola odległości z tyłu (przy parkowaniu)"",""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Ogranicznik prędkości"",""Kontrola trakcji"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania""]}"
b1f1118aa420b670b5f9dc9497717d93,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
07d1bb4779918d866109209a79ac207d,otomoto,"{""Audio i multimedia"":[""Radio"",""Gniazdo USB""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa""]}"
4d45e17c211ff51895bae634e7fa8f32,otomoto,"{""Komfort i dodatki"":[""Tapicerka materiałowa""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy""]}"
8943b97df4de5e0590623b498a292287,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podgrzewany fotel kierowcy"",""Kierownica ze sterowaniem radia""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Filtr cząstek stałych""],""Bezpieczeństwo"":[""ABS"",""ESP"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy""]}"
58e3eacd6de979ab2cff1f3da6c9531e,otomoto,"{""Komfort i dodatki"":[""Tapicerka materiałowa"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
5873c06a0de2c1b36f4add585f94aeba,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Tapicerka materiałowa""],""Systemy wspomagania kierowcy"":[""Kontrola trakcji"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy""]}"
48c4c90e69e9ebfbae1af9cc204ff320,otomoto,"{""Audio i multimedia"":[""Radio"",""System nagłośnienia""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Kontrola trakcji""],""Bezpieczeństwo"":[""ABS"",""ESP""]}"
55f90a70ddfaf32b18dd745943290f76,otomoto,{}
f1fb9eb50eb96389c2b5ca427103548b,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia""],""Systemy wspomagania kierowcy"":[""Kontrola odległości z tyłu (przy parkowaniu)"",""Kontrola trakcji"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy""]}"
f5d1fb857dc67946c746614b75f3f156,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja automatyczna, dwustrefowa"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Kontrola odległości z tyłu (przy parkowaniu)"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi stalowe"",""Opony wielosezonowe""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
f0db1f32d921df82d2ead45a2715193c,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Kierownica skórzana"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Opony letnie""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
c671b9a9947bb7192ca281b0fb6f00dd,otomoto,"{""Komfort i dodatki"":[""Tapicerka materiałowa"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Kontrola trakcji"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
552887fa90041d16f0fce21e4b709e58,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Zestaw głośnomówiący"",""System nagłośnienia""],""Komfort i dodatki"":[""Klimatyzacja manualna""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie""]}"
89dbdd29a40e7362633f5662e5470cd1,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Wycieraczki""],""Bezpieczeństwo"":[""ABS"",""ESP""]}"
ecd5849045903d3661f3ab95113f5b09,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Podłokietniki - tył"",""Kierownica skórzana"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Lusterka boczne ustawiane elektrycznie"",""Ogranicznik prędkości"",""Czujnik zmierzchu"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
3681d6f96029607a0dd2e61f48e7e9d1,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Klimatyzacja dla pasażerów z tyłu"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie""]}"
5240afe40d6265d6501f070f1809f26d,otomoto,"{""Komfort i dodatki"":[""Tapicerka materiałowa"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
f1cd9b9fe8da5dbbafe0d08b4a7ca100,otomoto,"{""Audio i multimedia"":[""Radio"",""System nawigacji satelitarnej""],""Komfort i dodatki"":[""Klimatyzacja manualna""],""Systemy wspomagania kierowcy"":[""Kamera parkowania tył""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
5ef8c6a44aff4fdce23f76b6be4e8cba,otomoto,"{""Komfort i dodatki"":[""Klimatyzacja automatyczna, dwustrefowa"",""Klimatyzacja dla pasażerów z tyłu""]}"
5cb1026fe3657ee058a977992cf1b93e,otomoto,{}
3ca6c37e6e42b6e6fe8e0b3cd187d5a5,otomoto,{}
bfec42fd2e9a8eaa2d58cb89ef4cf98c,otomoto,{}
dcbdc5aeae3032e6dd58570b25679e67,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Tapicerka materiałowa"",""Kierownica ze sterowaniem radia""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy""]}"
d7d6f57575b1872a75fe6a280c5944c6,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Zestaw głośnomówiący""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Kontrola odległości z tyłu (przy parkowaniu)"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Kurtyny powietrzne - przód"",""Boczna poduszka powietrzna kierowcy"",""Boczne poduszki powietrzne - przód"",""Isofix (punkty mocowania fotelika dziecięcego)"",""System zabezpieczający podczas dachowania""]}"
6b63ef52dc7d68b98ff9681f5196af53,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Kierownica ze sterowaniem radia"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
aca12760560f68373204984bd19a9695,otomoto,{}
e0cdbf31af939a94fb71584f52c0db97,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Kierownica ze sterowaniem radia"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Kontrola trakcji"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Filtr cząstek stałych"",""Felgi aluminiowe 16""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy""]}"
4c97143627e03906456283567aec774a,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Tapicerka materiałowa"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy""]}"
cba31a48dd0f46a9c144e7a1d34d0ca1,otomoto,"{""Komfort i dodatki"":[""Tapicerka materiałowa"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
7cd29364732693d47f8c5ee810b0b6d9,otomoto,"{""Komfort i dodatki"":[""Tapicerka materiałowa""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy""]}"
22651885d7aafc2195a1175b7a598d7e,otomoto,{}
115c8c3f6af56377c825997953e00c49,otomoto,{}
130f7edf48daadbfafa23851e18c1dc9,otomoto,"{""Komfort i dodatki"":[""Klimatyzacja automatyczna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podgrzewany fotel kierowcy"",""Podgrzewany fotel pasażera"",""Elektryczne szyby przednie"",""Elektryczne szyby tylne"",""Przyciemniane tylne szyby""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Boczna poduszka powietrzna kierowcy"",""Boczne poduszki powietrzne - przód""]}"
e682fb96fc54d25c83944427fc632a85,otomoto,{}
827bc7ae062ae3297b77860334637c5b,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Zestaw głośnomówiący"",""Gniazdo USB""],""Komfort i dodatki"":[""Klimatyzacja automatyczna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Lusterka boczne ustawiane elektrycznie"",""Lampy przeciwmgielne""],""Osiągi i tuning"":[""Filtr cząstek stałych"",""Opony zimowe""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
861bf19ac99fec7c861d28e67caddfb5,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Podłokietniki - tył"",""Kierownica ze sterowaniem radia"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi aluminiowe 16""],""Bezpieczeństwo"":[""ABS"",""ESP"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Kurtyny powietrzne - przód"",""Boczne poduszki powietrzne - przód""]}"
1a887c36990e5bf3df7a0d0e9a6f49bb,otomoto,{}
d73a6455d31937a5bcda3f212bcb046f,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Podłokietniki - tył"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Czujnik deszczu"",""Elektryczne szyby przednie"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Lusterka boczne ustawiane elektrycznie"",""Kontrola trakcji"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
7a9a024a9a16b6028855b637a1c54e1a,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Tapicerka materiałowa"",""Kierownica ze sterowaniem radia""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy""]}"
4bfa53e8c1a3d94e478d0d8bbe606c82,otomoto,"{""Audio i multimedia"":[""Radio"",""System nagłośnienia"",""Ekran dotykowy""],""Systemy wspomagania kierowcy"":[""Kamera parkowania tył"",""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne""],""Bezpieczeństwo"":[""ABS""]}"
a124836822fa9f41eebc26a94f31f6cd,otomoto,"{""Audio i multimedia"":[""Radio"",""Gniazdo USB""],""Komfort i dodatki"":[""Podłokietniki - przód"",""Kierownica wielofunkcyjna"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Wspomaganie ruszania pod górę- Hill Holder"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
a6059e0f01274e306e3ca473197aa99d,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia"",""Czujnik deszczu"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Czujnik zmierzchu"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Kurtyny powietrzne - przód"",""Boczne poduszki powietrzne - przód""]}"
846b3df53d82263c7c1d1e424fc1572d,otomoto,"{""Audio i multimedia"":[""Radio"",""Zestaw głośnomówiący"",""Gniazdo USB""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Kierownica ze sterowaniem radia"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Filtr cząstek stałych"",""Felgi stalowe"",""Opony wielosezonowe""],""Bezpieczeństwo"":[""ABS"",""ESP"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Kurtyny powietrzne - przód"",""Boczne poduszki powietrzne - przód""]}"
e33863a3ddf9616a6666cb9f97548cd0,otomoto,"{""Audio i multimedia"":[""Radio"",""System nagłośnienia""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Kierownica ze sterowaniem radia"",""Czujnik deszczu"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Światła do jazdy dziennej"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
c52c09afd7dfaf2c1db2446e1e1f88d5,otomoto,"{""Audio i multimedia"":[""Radio"",""Gniazdo USB""],""Komfort i dodatki"":[""Klimatyzacja automatyczna, dwustrefowa"",""Podłokietniki - przód"",""Kierownica wielofunkcyjna"",""Czujnik deszczu"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Czujnik zmierzchu"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
0866e499c7c77c5115483f4260bcce49,otomoto,{}
a5b0d467e4d597b8827f01db78560d44,otomoto,{}
97999f7368b269d7567194c7afff1026,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka częściowo skórzana"",""Podłokietniki - przód"",""Kierownica skórzana"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Kontrola odległości z tyłu (przy parkowaniu)"",""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Lampy przeciwmgielne"",""Oświetlenie drogi do domu"",""Oświetlenie wnętrza LED"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi stalowe"",""Zawieszenie komfortowe""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Poduszka kolan kierowcy"",""Poduszka kolan pasażera"",""Boczna poduszka powietrzna kierowcy"",""Kurtyny powietrzne - tył"",""Boczne poduszki powietrzne - tył"",""Poduszka powietrzna pasów bezpieczeństwa"",""Kurtyna powietrzna z tyłu, poprzeczna"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
8d770d8e7df304a168bbec59c53dda1a,otomoto,{}
25d1f876389e1ae8d5dd818b9110b1a8,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Podłokietniki - tył"",""Kierownica skórzana"",""Kierownica wielofunkcyjna"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
34d47203cb59c7c30b8e92b757fa0849,otomoto,"{""Audio i multimedia"":[""Zestaw głośnomówiący""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Kierownica ze sterowaniem radia"",""Elektryczne szyby przednie""],""Osiągi i tuning"":[""Felgi aluminiowe 16"",""Opony letnie""]}"
d722043a6bc434770452b419a87320f5,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Kierownica ze sterowaniem radia"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
00dcced86c86576dea7ea3c0253bf07b,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi aluminiowe 16"",""Opony letnie"",""Zawieszenie komfortowe""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Boczna poduszka powietrzna kierowcy"",""Boczne poduszki powietrzne - tył"",""Isofix (punkty mocowania fotelika dziecięcego)"",""System zabezpieczający podczas dachowania""]}"
f7d4282dc24d57859f669dcede59a3ce,otomoto,"{""Audio i multimedia"":[""System nagłośnienia""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Elektryczne szyby przednie"",""Wycieraczki""]}"
240b3230e47c928adfd8ec7d7ece56ab,otomoto,"{""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
5a4ac96e788cb66fa5df4d3ad44d1376,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja automatyczna, dwustrefowa"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Kontrola trakcji"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi stalowe"",""Opony letnie""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Poduszka powietrzna centralna"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
a772750e2e91d3d2ea07b98c0dbc1605,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Boczne poduszki powietrzne - przód""]}"
5ade8fda1ff1616db65754796c001f11,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Zestaw głośnomówiący"",""Gniazdo USB"",""System nagłośnienia""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Ogrzewanie postojowe"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Kamera parkowania tył"",""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Oświetlenie wnętrza LED"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
0d4adbdfbe27a80d3104cc71258608f0,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Kierownica skórzana"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi aluminiowe 16""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
4497aa93126c2be08539b8a92547865c,otomoto,"{""Audio i multimedia"":[""Android Auto"",""Interfejs Bluetooth"",""Radio"",""Gniazdo USB"",""Ekran dotykowy""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Podłokietniki - przód""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
83bb6d0e2a6aab862143fd92e533dc23,otomoto,{}
97395264b41100746ef60ffa42171633,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Zestaw głośnomówiący"",""Gniazdo USB""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Tempomat""]}"
